INFO 2024-07-26 12:40:45,516 autoreload Watching for file changes with StatReloader
DEBUG 2024-07-26 12:40:52,650 autoreload File /usr/lib/python3.10/string.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,650 autoreload File /usr/lib/python3.10/encodings/__init__.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/db/models/fields/mixins.py first seen with mtime 1721904967.9644208
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/core/serializers/json.py first seen with mtime 1721904967.9484203
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/db/models/functions/datetime.py first seen with mtime 1721904967.9644208
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/token.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/core/servers/basehttp.py first seen with mtime 1721904967.9484203
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/asyncio/runners.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/email/headerregistry.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/db/models/enums.py first seen with mtime 1721904967.9604206
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/dis.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/secrets.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/hashlib.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/email/_policybase.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/subprocess.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/contrib/messages/constants.py first seen with mtime 1721904967.828416
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/views/debug.py first seen with mtime 1721904967.9964218
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/db/transaction.py first seen with mtime 1721904967.9484203
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/utils/deprecation.py first seen with mtime 1721904967.9884214
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/core/serializers/__init__.py first seen with mtime 1721904967.94442
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/http/response.py first seen with mtime 1721904967.9804213
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/utils/timesince.py first seen with mtime 1721904967.9924216
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/email/generator.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/core/management/commands/__init__.py first seen with mtime 1721904967.94442
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/template/response.py first seen with mtime 1721904967.9844215
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/views/generic/detail.py first seen with mtime 1721904967.9964218
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/utils/log.py first seen with mtime 1721904967.9924216
DEBUG 2024-07-26 12:40:52,651 autoreload File /usr/lib/python3.10/ast.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,651 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1721904967.3684006
DEBUG 2024-07-26 12:40:52,652 autoreload File /usr/lib/python3.10/enum.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,652 autoreload File /usr/lib/python3.10/ntpath.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,652 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/django/contrib/auth/__init__.py first seen with mtime 1721904967.672411
DEBUG 2024-07-26 12:40:52,652 autoreload File /usr/lib/python3.10/glob.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,652 autoreload File /usr/lib/python3.10/quopri.py first seen with mtime 1711126205.0
DEBUG 2024-07-26 12:40:52,652 autoreload File /home/groot/Projects/BankProject/env/lib/python3.10/site-packages/dotenv/parser.py first seen with mtime 1721992213.2333095
DEBUG 2024-07-26 12:47:30,801 autoreload File /home/groot/Projects/BankProject/Bank_Project/Bank_Project/settings/developer.py previous mtime: 1721997335.5832438, current mtime: 1721998050.622484
DEBUG 2024-07-26 12:47:30,801 autoreload /home/groot/Projects/BankProject/Bank_Project/Bank_Project/settings/developer.py notified as changed. Signal results: [(<function template_changed at 0x76493a83c3a0>, None)].
INFO 2024-07-26 12:47:30,801 autoreload /home/groot/Projects/BankProject/Bank_Project/Bank_Project/settings/developer.py changed, reloading.
